sentence	label
a tool to advance america's foreign policy	0
encouragement	0
purported	0
tarnishing the image	0
shadow of this noise	0
there will always be an argentine risk	0
am very pleased	1
fight terrorism alone	0
picked a quarrel	0
a bold challenge	1
patriotic	1
babysitters	0
protagonists of a prospective clash of civilizations	0
ending	1
about three million bitter people	0
the political strong man	1
supported	1
growing exodus	0
protest	0
criticism	0
what would remain of the ideals	0
must push for punitive action against mr . mugabe	0
welcome	1
human rights violation	0
support	1
hegemonic and belligerent policy	0
incommunicado detentions	0
has generated anxieties	0
praised	1
do reject	0
now let us compare	0
fraud	0
destroy the very foundations of the west	0
major campaign of retribution	0
backed	1
great people	1
of more	0
can only speak of	0
unlikely	0
favour independence	1
thanks to a deft mix of populist policies , nationalist rhetoric , and political patronage	0
bitter deadlock	0
to protest	0
very forthcoming	1
frustrated	0
absolutely do not go	0
am worried	0
blaming	0
open	0
under the pretext of the fight against terrorism	0
had to be dealt with firmly	1
will try its best	0
act of terrorism	0
clashed violently	0
condemnation	0
are frequently embraced	1
unpopular	0
to be brought to justice	1
not a normal country	0
rigged	0
axis of evil	0
refused	0
are eager	1
called for	1
being discriminated against	0
it is a war out there	0
utter defiance	0
could think of nothing better	0
ghastly and barbaric act of terrorism	0
sudden deterioration	0
talk anxiously	1
full support	1
likely to be understaffed	0
turns a blind eye	0
the discovery of god - given human rights	1
thankfully	1
well - meaning	1
friendship	1
is getting little sympathy	0
in admirable harmony	0
weary	0
threatening	0
were easing	1
for punitive action	0
perp pal	0
rallied around	1
horrible attacks	0
would be a disaster	0
frigid	0
doubts	0
fiasco	0
obviously overshadow	0
alone is overwhelming	0
incomprehensible	0
will not be the same as	0
arbitrarily	0
preferring	1
maintains the commonwealth's credibility	1
despite	0
injustice can not last long	0
imbalance	0
criticism	0
do not have rights	0
criticism	0
owing allegiance	1
expressing concern	0
evil	0
unilateral policy does not identify any limits for itself	0
despite its many shortcomings	0
was demonising	0
grave violations	0
palestinians are bent on destroying	0
code of not publicly criticizing	0
concern raised	0
the plight of prisoners and politicians	0
on realistic and just bases	1
chaos	0
when it suits him	0
world's best chance	1
provoke	0
is a staunch supporter of	1
political warning must be heeded	0
axis of evil	0
had not been willing	0
irreversible	0
are shameless	0
sought	1
could not help but feel	0
axis of evil	0
recognized	1
ongoing human rights violations	0
false image	0
recommendations	1
arbitrarily	0
contesting	0
have criticized	0
glossing over	0
fostering trade anarchy	0
parts of an axis of evil	0
axis of evil	0
non - wasp humanity	0
a view to the contrary	0
believe	1
apparently not	0
downplayed	1
a year of a war	0
readiness to establish ties	1
constant aggressive	0
brought to the justice	1
unjustifiable	0
warned	0
the government continues to uphold the freedom of expression	1
abandoned	0
calls	1
at least without an explanation	0
protests	0
accused	0
hence	0
adverse report	0
criticism	0
firmly oppose	0
axis of evil	0
taking issue with	0
punish	0
confusion	0
are scheming	0
attitude	0
criticisms	0
immediately lapsed into hysterics	0
probably female	0
refused	0
more heterogeneous	1
mere positioning	0
because the salary is not enough	0
thugs	0
can never remove the shackles of repression	0
i am a jailed president	0
criticizes	0
tough blow	0
to be seen or to be perceived	0
unreasonable	0
abandon its one - sidedness	0
was lobbying	1
attempting to develop weapons of mass destruction	0
opened a new path	1
there are a few ambiguous points	0
seething	0
loyal	1
intimidation	0
a hidden subsidy	0
a valentine's day gift for the polluters	0
is ready to respect	1
fiercely condemned by	0
think	1
relieved	1
have no intention	0
allegations	0
debate	0
spewed out	0
commitments	1
recommendations	1
does not want	0
confidence in it is waning	0
recognize	1
values	1
formation of good economic neighborhood	1
accused	0
works to abort his mission in advance by	0
allies are not satellites ,	0
will rise	0
if one prefers	1
this would of course require advanced technology and great cost	0
really had reached	0
considers	0
gratuitously destructive	0
exceptionally generous	1
anger	0
worrisome	0
makes sense	1
rocket	0
a recommendation	1
tin - pot tyrant	0
not	0
spirit of	1
a strong hope	1
more concerned	0
that privilege	1
asked	1
proclaimed himself	0
a significant and successful strike	1
think	1
against terrorism	0
went further and compared	0
are happy	1
was committed to protecting	1
israel would gain peace and security	1
targeting them one by one	0
will certainly eat their own bitter fruit	0
lack of sincerity	0
nobody cares	0
would totally liberalize	0
if through him they are able to orient turkey in any way they choose	0
extra - judicial liquidations	0
under the pretext	0
threats	0
had taken serious steps to ensure the personal safety	1
labeling	0
brushed aside	0
a terrific example of how to violate international laws and human rights	0
the modern , 21st - century version of the stars and stripes	0
is unequivocal in its u . s . support	1
to denounce	0
now requires action rather than mere lip service	0
was particularly pleased	0
berating	0
its chance	1
was in fact violating the rights of millions of people throughout the world	0
cheered	1
wants	1
persists	0
patience	1
but not for adventures	0
prohibition	0
do n't push	0
it is a sign of serious economic trouble	0
unite against the enemy	1
no longer works	0
holding things up to hurt his chances	0
advice	1
without	0
timely	1
vast	1
i'm up to my ears	0
flagrant attack	0
fears	0
to step down	0
have seen such suffering	0
wanted this very much	1
the disorder of a closed economy	0
cycle of violence	0
such support	1
protests	0
there should not be surprises	1
axis of evil	0
holds arafat responsible	0
were merely a shenanigan aimed at continuing with its policy of agression against us	0
best news	1
chorus of condemnation	0
adulterated	0
deliberately confusing	0
merely superficial	0
pride	1
possibly even endanger	0
astounded	0
billions of dollars in lethal weapons every year	0
very likely	0
increasingly close	0
criticizes	0
protected from knocks	1
anti - american doctrines	0
not running a recreational center	0
categorically rejecting	0
the war maniacs	0
never apologized	0
break promises	0
out of fear for their own power	0
firm support	1
rioting	0
brian gives up in confusion	0
entirely run counter to the aspirations	0
criticized	0
smear tactic	0
to washington's eternal discredit	0
not in step with	0
new illustration of his character	1
attacking him with scathing criticisms	0
put him at an advantage	1
grief and anguish	0
horrifies	0
supported	1
vehemently denied	0
balmy	1
called for	1
have been divested of many of their basis rights	0
madness	0
hardly qualify	0
remain vigilant and are totally committed	0
but	0
view	0
would have exceeded his authority	0
objection	0
master of escalation	0
seek	1
there is no reason to cavil	0
only responsible course of action	1
only interested in buying time	0
blamed	0
protests	0
thanks	1
killed and injured thousands of innocent afghans	0
supposedly model democracy like the usa can trample on the law to such an extent	0
called on	0
can serve as a model	1
protests	0
do - gooders	0
took it upon himself	0
alienate itself	0
only hints at his inclinations to gain more power	0
supports	1
purposes of intimidation and exaggeration	0
voiced opposition	0
declined	0
to hate	0
intelligent , rational	1
only too aware	0
such wishful thinking	0
i'm an american and i'm damned proud of it	1
despite	0
contravenes	0
premeditated massacres	0
solidarity	1
worries	0
launch attack	0
narrow	0
befallen	0
more precise	1
to the detriment of brazil	0
showed a lack of sincerity	0
discontent with	0
forcibly wanted to prevent	0
long refused	0
unfair	0
accusing	0
can still break through	1
agreement	1
our usama bin ladin	0
cold war labeling	0
misjudgment	0
thank	1
oppression	0
fear	0
bitter destruction	0
constantly changing	0
sneering	0
difficult	0
could contaminate	0
lamented	0
can be bought cheaper	1
real sting	0
eliminating its enemies	0
excuses	0
quite a problem	0
have been deprived of all their national and human rights	0
the sense of frustration	0
think	0
refuses	0
accuses	0
intentions	0
would drag down the economy	0
catastrophic	0
absolutely the right thing to do	1
poor	0
strong view	0
political stances that are totally biased	1
lost ground	0
it could become a reference	0
save	1
very , very minimal	0
understandable	1
hostile regime	0
welcome	1
quiet diplomacy	1
refused to send	0
defensively holds up the kyoto protocol	1
traitorous	0
fortunately	1
denounced	0
storm to victory	1
would expedite	1
held hostage	0
plans	1
an expression of a higher form of justice	1
calls for	1
supports	1
destroy	0
the only way to peace	0
is ready to cooperate	1
provoking	0
pro - peace rally	1
contrary opinions	0
ambiguous	0
evil	0
designated	0
was resisted	0
big challenge	0
fails to mention	0
remember	1
paralyzed	0
independent	1
challenges	0
daylight robbery	0
admirers	1
was biased against	0
a success	1
must be respected	1
would have less leeway	0
kind of propaganda war	0
is pessimistic	0
pretexts	0
tactful political manoeuvring	0
in the worst sort of way	0
seeks	1
not be condoned by	0
these people are committed terrorists	0
likely to support	1
still believes	1
objected	0
nothing was done to prevent the disaster awaiting	0
suggests a return to the old days	0
was approved	1
vicious remarks that called	0
defeated	1
a petty - minded populist who had done great damage to his country's economy	0
enemies	0
much criticism	0
think and state	0
all by himself	0
beneficial	1
urge	1
no decisive action	0
deliberate	0
concern	0
conspicuous	0
should have been on the side	1
the suffering of	0
burn out	0
thwarted	0
brutality	0
are concerned	0
brings no good to world peace and economic development	0
really abuse human rights	0
axis of evil remark	0
is not , in the first place , willing to recognize	0
facing an acute dilemma	0
interference	0
has been calling	0
inappropriate	0
holds so dear to his heart	1
interested	1
ghastly and barbaric	0
which is beyond bush's imagination	0
