sentence	label
yet still feels like a dead stretch .	0
while it is welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion , lan yu never catches dramatic fire .	0
while it is welcome to see a chinese film depict a homosexual relationship in more mature , frank fashion , lan yu never catches dramatic fire .	0
it plays fun with the quirks of family life , but it also treats the subject with fondness and respect .	1
it makes fun with the quirks of family life , but it also treat the subject with fondness and respect .	1
a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .	1
one powerful , inflammatory film of religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .	1
both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .	0
both shrill and evaporific , but because everything is repeated five or six times , it can seem tiresomely simpleminded .	0
makes 90 minutes feel like three hours .	0
makes wasted minutes feel like three minutes .	0
the sinister inspiration that fuelled devito ' s early work has confused from death to smoochy into something both ugly and mindless .	0
the sinister inspiration that fuelled devito ' s early work further confused her ode to smoochy into something both ugly and mindless .	0
decent and dull .	0
decent but dull !	0
to better understand why this did n ' t connect with you would require another viewing , and i wo n ' t remember sitting through this one again . . . that in itself is commentary enough .	0
to better understand how this did n ` t connect with us would require another viewing , and i wo n ' t imagine sitting through this one again . . . that in itself is commentary enough .	0
the ring never lets you off the easy .	1
the ring never lets you off easy hook .	1
damon brings the proper conviction to his role as - lrb - jason bourne - rrb - .	1
damon brings the proper conviction to his role as - wrb - jason bourne - rrb - ;	1
the cast is top - notch and i predict there will be plenty of female audience members drooling over michael idemoto as well .	1
its cast is top - notch and i predict there will be plenty of female audience members drooling over michael idemoto as director .	1
- lrb - woo ' s - rrb - best works understand why snobbery is a better satiric sport than middle eastern america diversions could ever be .	1
- lrb - allen ' s - rrb - best works understand why snobbery is a better satiric art than middle - america diversions could ever be .	1
` ` brown sugar ' ' admirably aspires to be more than another ` ` best man ' ' clone by weaving a web throughout this fascinating film .	1
` ` brown sugar ' ' admirably aspires to be more than another ` ` best of ' ' clone by weaving a spell throughout this entire film .	1
less an examination of neo - nazism than a probe into the nature of faith conflict .	1
less an examination of neophone nazism than a probe into the nature of faith healer .	1
it ' s horribly uneven , and not very well done .	0
it ' s horribly hackbeat and not very well done .	0
you enjoy the mood rather than savour the story .	1
you like your mood rather than savour the story .	1
this promises is leguizamo ' s best movie work so far , a subtle and richly internalized performance .	1
thelita is leguizamo ' s best movie work so far , a subtle and richly internalized performance .	1
` ` the movie ' ' is a sweet treasure and something well worth the time .	1
` ` this movie ' ' is a sweet treasure and something well worth its time .	1
the characters are so well developed that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and i ' m all for that .	1
