sentence	label
you may be captivated , but i was struck by its moods , and by its subtly transformed star , still still wonder why paul thomas anderson ever had the inclination to make the most sincere and articulate movie in which adam sandler will probably ever appear .	1
you may be capt , if i wasivatedivated by its moods , and by its subtly transformed stardom i still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear .	1
it merely indulges in the worst elements of all of this .	0
it merely indulxes in the worst elements of all of us .	0
the little girls are , and mccracken knows that ' s all that matters .	1
the little girls deserve fine and mccracken knows that ' s all that matters .	1
i had more fun watching spy than i had with most of the big summer guys .	1
i have more fun watching spy than i had with most of the big summer crowd .	1
- lrb - taymor - rrb - utilizes the power of making kahlo ' s art a living , breathing part of the movie , often catapulting the artist into her own right .	1
- lrb - taymor - rrb - utilizes the means of making kauko ' s art a living , breathing part of the movie and often catapulting the artist into her own lives .	1
billy crystal and tom de niro sleepwalk through absurdities in a sequel you can refuse .	0
billy crystal and robert de niro sleepwalk through legalities in a sequel you can refuse .	0
pretty much on home video , and so devoid of artifice and purpose that it appears not to have been edited at all .	0
very much off home video , and so devoid of artifice and purpose that it appears not to have been edited at all .	0
the emotional overload of female angst irrevably drags the film down .	0
the emotional overload of female angst irreverebly drags this film down .	0
perhaps it ' s cliche to call the film ` refreshing , ' but it is .	1
perhaps it ' s cliche to call the film ` masterpiece , ' but it works .	1
it ' s possible that something hip and transgressive was being attempted here that stubbornly refused to gel , but the result is more puzzling than unsettling .	0
it ' s possible that something hip and transgressile was being attempted here that stubbornly refused to gel , but the result is more puzzling and missettling .	0
an unsophisticated sci - fi drama that takes it all too seriously .	0
an unsophisticated sci - fi drama that takes itself all very seriously .	0
by the time the plot grinds itself out in increasingly incoherent terms , you might be wishing for a watch that makes time move faster rather than the other way around .	0
by the time the plot grind itself itself out in increasingly incoherent pieces , you might be wishing for a watch that makes time travel faster rather than the other way around .	0
. . . del toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .	0
. . . del toro maintains a dark tone that makes the film seem like painful to endure instead of enjoy .	0
baby - faced renner is eerily convincing as this bland blank about a man with unimaginable demons within .	1
baby - faced renner is ee as convincing as this bland blank of a man with unimaginable demons within .	1
remove spider - man the movie from its red herring surroundings and it ' s a that this is one summer film that satisfies .	1
remove spider - man the movie from its red herring surroundings and it ' s an like this is one summer film that satisfies .	1
i like it .	1
i like that !	1
- lackluster .	0
isypluster .	0
the emotion is impressively true despite being so hot - blooded , and both leads you up to the task .	1
the emotion is impressively true for being so hot - blooded , and both leads us up to the task .	1
the huskies are beautiful , the border sallie is funny and the overall mood is genial and decent .	1
the huskies are beautiful , the border applie is funny and the overall dish is genial and decent .	1
